,child,parent,lambda_val,child_size,x,y,z
0,10460,10459,0.0663638392579191,7,-9.27781867980957,0.13131869265011378,0.3912047062601362
1,10461,10459,0.0663638392579191,10452,0.0,0.0,0.0
2,10105,10460,36149.69250121541,1,-9.277799606323242,0.1313188374042511,0.3912039101123809
3,10462,10461,0.07784664309106844,589,0.8815371961868882,-0.014442590569700976,-0.032908587281691805
4,10463,10461,0.07784664309106844,9863,0.03997890540483357,0.04375711735177449,-0.05893369143069377
5,1665,10460,51793.25001771161,1,-9.277831077575682,0.13131865859031677,0.3912015557289124
6,10464,10462,4.632240240808854,15,21.875469207763672,-0.275233984986941,-0.706355631351471
7,10465,10462,4.632240240808854,574,0.3329152795080524,-0.007627484443814912,-0.015309796931436253
8,10466,10463,0.1088556323914027,47,8.389615829954757,9.182477626394718,-12.367297842147503
9,10467,10463,0.1088556323914027,9816,0.012877047839160848,0.012305043194482456,0.023237794589102512
10,5933,10460,64006.04362674938,1,-9.277815818786621,0.1313180923461914,0.39120486378669733
11,8360,10460,64006.04362674938,1,-9.277812004089357,0.13131964206695554,0.3912043869495392
12,2203,10460,64006.04362674938,1,-9.277827262878418,0.1313186883926392,0.39120447635650635
13,2482,10460,64006.04362674938,1,-9.277820587158205,0.13131718337535855,0.39120835065841675
14,624,10460,64006.04362674938,1,-9.277824401855469,0.13131974637508392,0.3912054002285004
15,3264,10464,16.795028097097436,1,21.829353332519528,-0.3105897903442382,-0.6887380480766296
16,118,10465,4.6468554596079805,1,21.32175064086914,-0.8619247674942015,-0.9679229855537415
17,6905,10466,10.719033924180444,1,8.313541412353516,9.105141639709473,-12.28537845611572
18,10468,10467,0.1909660203440588,42,2.851438601811727,2.9844034285772416,5.360865343184698
19,10469,10467,0.1909660203440588,9774,0.0006794229909054994,-0.00046640474761656904,0.00030139628328963833
20,1388,10464,17.35089262344171,1,21.91824531555176,-0.237145259976387,-0.6918174028396606
21,1259,10465,6.939393368437444,1,21.099889755249023,-0.6363121271133423,-0.7617832422256468
22,3661,10466,20.30242771577425,1,8.434045791625977,9.226850509643551,-12.411205291748049
23,10470,10468,4.043045757646995,7,6.38765675680978,6.633949279785156,11.657666342599052
24,10471,10468,4.043045757646995,35,2.144194970812116,2.2544942583356584,4.101505143301828
25,10472,10469,0.27171575179176394,3437,0.0019321153078587,-0.0013263427416946017,0.0008570984209697192
26,10473,10469,0.27171575179176394,6337,0.0588609421687753,-0.017940088158923968,-0.03899353965517285
27,1283,10464,27.547624960511545,1,21.89998817443848,-0.2822340130805969,-0.6843370795249938
28,161,10465,7.173959587158435,1,21.078067779541012,-0.5151742100715636,-1.1628841161727903
29,628,10466,20.3303811024972,1,8.339087486267092,9.132092475891112,-12.317634582519531
30,2485,10470,6.501592037920948,1,6.413904666900635,6.652906894683838,11.565803527832033
31,4953,10471,34.400034494964906,1,6.26413106918335,6.582055091857909,11.932331085205078
32,8238,10472,1.7341931077842376,1,6.640680313110352,-4.558640003204346,2.945847272872925
33,10474,10473,0.5749749837231571,109,3.974534459070328,6.142051618033593,4.129406005964366
34,10475,10473,0.5749749837231571,6228,0.05989110316691218,-0.01825406850724168,-0.039675989209189196
35,1170,10464,31.661024329062645,1,21.85731506347656,-0.2621319890022278,-0.7277488708496092
36,172,10465,7.199514754838205,1,21.377628326416012,-0.6724829077720641,-1.2855380773544312
37,3670,10466,20.837463523394455,1,8.433269500732422,9.226192474365234,-12.410448074340817
38,4524,10470,12.683910138627445,1,6.365269184112549,6.624437808990479,11.64250373840332
39,4977,10471,35.5097585518826,1,6.2506980895996085,6.579605102539063,11.99858856201172
40,10476,10472,1.7586323693381372,45,8.238765144348145,-5.119520770178901,9.88169165717231
